char,division,code,division_tw,code_tw,region
𧬹,言冂龷䒑,BCSQ,,,CJK-B
𧬺,言艹亠巾,BSAU,,,CJK-B
𧬻,言土羊辶,BHQO,,,CJK-B
𧬼,言耳口王,BLLJ,言耳口壬,BLLM,CJK-B
𧬽,言几鳥,BEDn,,,CJK-B
𧬾,幺言幺言,NBNB,,,CJK-B
𧬿,言凵千人,BWMR,,,CJK-B
𧭀,言竹口刂,BGLM,,,CJK-B
𧭁,屮凵人言,WWRB,,,CJK-B
𧭂,言宀示,BIWJ,,,CJK-B
𧭃,夫夫⺈言,OOXB,,,CJK-B
𧭄,言巛臼木,BLDA,,,CJK-B
𧭅,言臣月王,BHWJ,言臣月壬,BHWM,CJK-B
𧭆,言冊,BRCe,,,CJK-B
𧭇,言白穴方,BDIT,,,CJK-B
𧭈,言宀心丁,BIRJ,,,CJK-B
𧭉,言一八乂,BFKS,,,CJK-B
𧭊,言艹冖豕,BSXT,,,CJK-B
𧭋,言尸辛辶,BBKO,,,CJK-B
𧭌,言而大瓦,BSOR,,,CJK-B
𧭍,言耳又二,BLBI,言耳又人,BLBR,CJK-B
𧭎,言亻业夫,BEIO,,,CJK-B
𧭏,言士口至,BHLD,,,CJK-B
𧭐,匕矢マ言,NJBB,,,CJK-B
𧭑,言目目瓜,BJJU,,,CJK-B
𧭒,臼冂一言,DCFB,冂一口言,CFLB,CJK-B
𧭓,言火火火,BIII,,,CJK-B
𧭔,舟习习言,UVVB,,,CJK-B
𧭕,言爪丂巾,BUHU,,,CJK-B
𧭖,言卝土戈,BSHK,,,CJK-B
𧭗,言臣皿,BHGU,言臣𠂉皿,BHGU,CJK-B
𧭘,言立立日,BKKJ,,,CJK-B
𧭙,言〢丷豕,BUQT,,,CJK-B
𧭚,言言丷儿,BBQW,言言八儿,BBKW,CJK-B
𧭛,言言言,BBBy,,,CJK-B
𧭜,言虍田心,BUVR,,,CJK-B
𧭝,言艹示,BSWJ,,,CJK-B
𧭞,言巛囗,BLWB,,,CJK-B
𧭟,言尸水辶,BBNO,,,CJK-B
𧭠,言宀臼灬,BIDI,,,CJK-B
𧭡,言厂艹禺,BVSV,,,CJK-B
𧭢,言尚貝,BIJb,,,CJK-B
𧭣,言爪寸虎,BUHU,,,CJK-B
𧭤,言日龷水,BJSN,,,CJK-B
𧭥,言白幺木,BDNA,,,CJK-B
𧭦,言⺈冂又,BXCB,,,CJK-B
𧭧,言广廿辶,BMSO,,,CJK-B
𧭨,亻人人言,ERRB,,,CJK-B
𧭩,言廿口土,BSLH,,,CJK-B
𧭪,言艹一丨,BSFU,,,CJK-B
𧭫,言亠口干,BALN,,,CJK-B
𧭬,言目目,BJJK,,,CJK-B
𧭭,一爿亻言,FDEB,,,CJK-B
𧭮,言自穴方,BQIT,,,CJK-B
𧭯,言亻人工,BERP,,,CJK-B
𧭰,言广龷八,BMSK,言广廿八,BMSK,CJK-B
𧭱,言西大辶,BPOO,,,CJK-B
𧭲,言工黑,BPGh,,,CJK-B
𧭳,丁口丁言,JLJB,,,CJK-B
𧭴,言罒土𧘇,BUHG,,,CJK-B
𧭵,言鬼未,BDFw,,,CJK-B
𧭶,言戊一糸,BKFO,,,CJK-B
𧭷,言魚日,BVJr,,,CJK-B
𧭸,言卜夕一,BUXF,,,CJK-B
𧭹,止小丆言,PIVB,,,CJK-B
𧭺,言日干,BAJN,,,CJK-B
𧭻,言戊一言,BKFB,,,CJK-B
𧭼,言立木見,BKAJ,,,CJK-B
𧭽,言艹止言,BSPB,,,CJK-B
𧭾,言臼人貝,BDRJ,,,CJK-B
𧭿,罒刀刀言,UMMB,,,CJK-B
𧮀,罒人言言,URBB,,,CJK-B
𧮁,言艹夕又,BSXB,,,CJK-B
𧮂,言⺧儿日,BPWJ,,,CJK-B
𧮃,言廿口火,BSLI,,,CJK-B
𧮄,言山隹,BUEC,,,CJK-B
𧮅,言罒一辶,BUFO,,,CJK-B
𧮆,言貝貝女,BJJC,,,CJK-B
𧮇,言艹禺辶,BSVO,,,CJK-B
𧮈,言宀足,BISP,,,CJK-B
𧮉,言艹亻丂,BSEH,,,CJK-B
𧮊,言鬼言,BDBy,,,CJK-B
𧮋,言山隹丨,BUEU,,,CJK-B
𧮌,言糹糹巳,BOOO,,,CJK-B
𧮍,言門立日,BDKJ,,,CJK-B
𧮎,言宀言,BISB,,,CJK-B
𧮏,言臼厶,BDDN,,,CJK-B
𧮐,阝爪工言,PUPB,,,CJK-B
𧮑,言門日习,BDJV,言門冂习,BDCV,CJK-B
𧮒,言匚矢酉,BHJP,,,CJK-B
𧮓,言鬼隹,BDEh,,,CJK-B
𧮔,言日屮米,BJWQ,,,CJK-B
𧮕,言門馬,BDWm,,,CJK-B
𧮖,言⺧儿八,BPWK,,,CJK-B
