char,division,code,division_tw,code_tw,region
𬒝,石⺧辶,utd,石⺧辶,utd,CJK-E
𬒞,石宀八,uhu,石宀八,uhu,CJK-E
𬒟,木一石,ffu,木一石,ffu,CJK-E
𬒠,石王乛,umv,石王乛,umv,CJK-E
𬒡,石厂隹,ukz,石厂隹,ukz,CJK-E
𬒢,石艹龷,uss,石艹,usa,CJK-E
𬒣,石虫虫,umm,石虫虫,umm,CJK-E
𬒤,石目片,umw,石目片,umw,CJK-E
𬒥,石罒𧘇,ucw,石罒𧘇,ucw,CJK-E
𬒦,石艹口,usl,石艹口,usl,CJK-E
𬒧,石皮工,utp,石皮工,utp,CJK-E
𬒨,石髟又,urb,石髟又,urb,CJK-E
𬒩,石一方,ufi,石一方,ufi,CJK-E
𬒪,石止禺,utj,石止禺,utj,CJK-E
𬒫,石竹僉,uwr,石竹僉,uwr,CJK-E
𬒬,示工,gpj,示工,gpj,CJK-E
𬒭,示一巾,gfr,示一巾,gfr,CJK-E
𬒮,示コ人,gbr,示コ人,gbr,CJK-E
𬒯,示乛,gva,示乛,gva,CJK-E
𬒰,示丑,gic,示丑,gic,CJK-E
𬒱,示甲,gna,示甲,gna,CJK-E
𬒲,示千又,gcb,示千又,gcb,CJK-E
𬒳,示皮,gtp,示皮,gtp,CJK-E
𬒴,示缶,gqo,示缶,gqo,CJK-E
𬒵,亦示,rgv,亦示,rgv,CJK-E
𬒶,示木口,gfl,示木口,gfl,CJK-E
𬒷,示不口,gil,示不口,gil,CJK-E
𬒸,示龷乚,gse,示龷乚,gse,CJK-E
𬒹,示貝,gmf,示貝,gmf,CJK-E
𬒺,示足,gbn,示足,gbn,CJK-E
𬒻,示山乛,gjv,示山乛,gjv,CJK-E
𬒼,示夕乚,gue,示夕乚,gue,CJK-E
𬒽,示彐口,gxl,示彐口,gxl,CJK-E
𬒾,示龶𧘇,ggw,示龶𧘇,ggw,CJK-E
𬒿,示冂八,gzu,示冂八,gzu,CJK-E
𬓀,示山干,gjn,示山干,gjn,CJK-E
𬓁,示日斤,gjn,示日斤,gjn,CJK-E
𬓂,尚示,kgv,尚示,kgv,CJK-E
𬓃,示月月,ghh,示月月,ghh,CJK-E
𬓄,示月牛,ght,示月牛,ght,CJK-E
𬓅,示宀㔾,ghv,示宀㔾,ghv,CJK-E
𬓆,示宀龰,ght,示宀龰,ght,CJK-E
𬓇,示宀且,ghm,示宀且,ghm,CJK-E
𬓈,示彐水,gxv,示彐水,gxv,CJK-E
𬓉,示𡗗日,gej,示𡗗日,gej,CJK-E
𬓊,木口示,flg,木口示,flg,CJK-E
𬓋,示⺈大,gyt,示⺈大,gyt,CJK-E
𬓌,示丶阝,goc,示丶阝,goc,CJK-E
𬓍,示亦大,grt,示亦大,grt,CJK-E
𬓎,示丌日,grj,示丌日,grj,CJK-E
𬓏,示隹又,gzb,示隹又,gzb,CJK-E
𬓐,示乚心,geg,示乚心,geg,CJK-E
𬓑,示革二,grp,示革二,grp,CJK-E
𬓒,示十一,gdf,示十一,gdf,CJK-E
𬓓,示木乚,gfe,示木乚,gfe,CJK-E
𬓔,示心,grg,示心,grg,CJK-E
𬓕,示亠𧘇,gow,示亠𧘇,gow,CJK-E
𬓖,示文示,gxg,示文示,gxg,CJK-E
𬓗,示彐亅,gxv,示彐亅,gxv,CJK-E
𬓘,西示,zgw,西示,zgw,CJK-E
𬓙,示日又,gjb,示冂又,gzb,CJK-E
𬓚,示夭口,gzl,示夭口,gzl,CJK-E
𬓛,示木示,gfg,示木示,gfg,CJK-E
𬓜,西示日,zgj,西示日,zgj,CJK-E
𬓝,示习八,gqu,示习八,gqu,CJK-E
𬓞,文凵厶,xxk,文凵厶,xxk,CJK-E
𬓟,文凵夕,xxu,文凵夕,xxu,CJK-E
𬓠,禾几,vqh,禾几,vqh,CJK-E
𬓡,禾人人,vrr,禾人人,vrr,CJK-E
𬓢,禾人乛,vrv,禾人乛,vrv,CJK-E
𬓣,禾乛,vva,禾乛,vva,CJK-E
𬓤,禾尸乀,vbo,禾尸乀,vbo,CJK-E
𬓥,禾一丰,vfz,禾一丰,vfz,CJK-E
𬓦,禾亠儿,voq,禾亠儿,voq,CJK-E
𬓧,亻壬禾,ecv,亻壬禾,ecv,CJK-E
𬓨,禾立㇉,voe,禾立㇉,voe,CJK-E
𬓩,禾巛夕,vpu,禾巛夕,vpu,CJK-E
𬓪,禾刂彡,vxs,禾刂彡,vxs,CJK-E
𬓫,禾⺈电,vyy,禾⺈电,vyy,CJK-E
𬓬,禾丿戈,vwp,禾丿戈,vwp,CJK-E
𬓭,禾一土,vfg,禾一土,vfg,CJK-E
𬓮,禾尚,vki,禾尚,vki,CJK-E
𬓯,禾二力,vpw,禾二力,vpw,CJK-E
𬓰,禾亠乀,voo,禾亠乀,voo,CJK-E
𬓱,禾十贝,vdz,禾十贝,vdz,CJK-E
𬓲,禾卜貝,vcm,禾卜貝,vcm,CJK-E
𬓳,禾田,vnu,禾田,vnu,CJK-E
𬓴,禾爪用,vvc,禾爪用,vvc,CJK-E
𬓵,禾八习,vuq,禾八习,vuq,CJK-E
𬓶,禾禾二,vvp,禾禾二,vvp,CJK-E
𬓷,禾禾田,vvn,禾禾田,vvn,CJK-E
𬓸,禾人,vrs,禾人,vrs,CJK-E
𬓹,禾尸月,vbh,禾尸月,vbh,CJK-E
𬓺,土八禾,guv,土儿禾,gqv,CJK-E
𬓻,禾戊母,vpr,禾戊母,vpr,CJK-E
𬓼,禾几贝,vqz,禾几贝,vqz,CJK-E
𬓽,禾白彡,vds,禾白彡,vds,CJK-E
𬓾,禾日里,vjn,禾日里,vjn,CJK-E
𬓿,禾口十,vld,禾口十,vld,CJK-E
𬔀,禾隹辶,vzd,禾隹辶,vzd,CJK-E
𬔁,禾艹力,vsw,禾艹力,vsw,CJK-E
𬔂,禾合,vor,禾合,vor,CJK-E
𬔃,禾士貝,vgm,禾士貝,vgm,CJK-E
𬔄,禾艹心,vsg,禾艹心,vsg,CJK-E
𬔅,穴丩,hxs,穴丩,hxs,CJK-E
𬔆,穴毛,hxn,穴毛,hxn,CJK-E
𬔇,穴火,hms,穴火,hms,CJK-E
𬔈,穴由,hyb,穴由,hyb,CJK-E
𬔉,穴口口,hll,穴口口,hll,CJK-E
𬔊,穴又止,hbt,穴又止,hbt,CJK-E
𬔋,穴犬下,hxb,宀儿下,hqb,CJK-E
𬔌,穴牙千,hcc,宀儿千,hqc,CJK-E
𬔍,穴由卄,hys,穴由卄,hys,CJK-E
𬔎,宀几口,hql,宀儿口,hql,CJK-E
𬔏,宀几犬,hqx,宀儿犬,hqx,CJK-E
𬔐,穴革二,hrp,穴革二,hrp,CJK-E
𬔑,宀几,hqj,宀儿,hqj,CJK-E
𬔒,穴氵木,hif,穴氵木,hif,CJK-E
𬔓,穴火口,hml,穴火口,hml,CJK-E
𬔔,穴工电,hpy,穴工电,hpy,CJK-E
𬔕,穴牙儿,hcq,宀儿儿,hqq,CJK-E
𬔖,立㇉,oeg,立㇉,oeg,CJK-E
𬔗,下立,bou,下立,bou,CJK-E
𬔘,立斤,onm,立斤,onm,CJK-E
𬔙,乛立,vao,乛立,vao,CJK-E
𬔚,立刀八,odu,立刀八,odu,CJK-E
𬔛,世立,gou,世立,gou,CJK-E
𬔜,立皮,otp,立皮,otp,CJK-E
𬔝,立屮巳,oxa,立屮巳,oxa,CJK-E
𬔞,立爪女,ovo,立爪女,ovo,CJK-E
𬔟,厶口立,klo,厶口立,klo,CJK-E
𬔠,厶口一,klf,厶口一,klf,CJK-E
𬔡,立長,orc,立長,orc,CJK-E
𬔢,尚立,kou,尚立,kou,CJK-E
𬔣,立合卩,orx,立合卩,orx,CJK-E
𬔤,立田月,onh,立田月,onh,CJK-E
𬔥,立千里,ocn,立千里,ocn,CJK-E
𬔦,立氵丶,oio,立氵丶,oio,CJK-E
𬔧,立早,oja,立早,oja,CJK-E
𬔨,立一八,ofu,立一八,ofu,CJK-E
𬔩,立丨人,ozr,立丨人,ozr,CJK-E
𬔪,立亻貝,oem,立亻貝,oem,CJK-E
𬔫,立木貝,ofm,立木貝,ofm,CJK-E
𬔬,竹乃,wrn,竹乃,wrn,CJK-E
𬔭,竹囗,wdw,竹囗,wdw,CJK-E
𬔮,竹夫,wlv,竹夫,wlv,CJK-E
𬔯,竹匚乂,wkc,竹匚乂,wkc,CJK-E
𬔰,竹心,wgp,竹心,wgp,CJK-E
𬔱,竹之,wdj,竹之,wdj,CJK-E
𬔲,竹火,wms,竹火,wms,CJK-E
𬔳,竹干丷,wnq,竹干丷,wnq,CJK-E
𬔴,竹未,wsj,竹未,wsj,CJK-E
𬔵,竹王丶,wmo,竹王丶,wmo,CJK-E
𬔶,竹丬匕,wqi,竹丬匕,wqi,CJK-E
𬔷,竹夕卜,wuc,竹夕卜,wuc,CJK-E
𬔸,竹子几,wkq,竹子几,wkq,CJK-E
𬔹,竹丩丶,wxo,竹丩丶,wxo,CJK-E
𬔺,竹土大,wgt,竹土大,wgt,CJK-E
𬔻,竹亻文,wex,竹亻文,wex,CJK-E
𬔼,竹亻夊,wee,竹亻夊,wee,CJK-E
𬔽,竹夕口,wul,竹夕口,wul,CJK-E
𬔾,竹⺁,wnw,竹⺁,wnw,CJK-E
𬔿,竹氵,wij,竹氵,wij,CJK-E
𬕀,竹宀寸,wha,竹宀寸,wha,CJK-E
𬕁,竹亠𧘇,wow,竹亠𧘇,wow,CJK-E
𬕂,竹工贝,wpz,竹工贝,wpz,CJK-E
𬕃,竹不口,wil,竹不口,wil,CJK-E
𬕄,竹一,wfz,竹一,wfz,CJK-E
𬕅,竹亻立,weo,竹亻立,weo,CJK-E
𬕆,竹丿戈,wwp,竹丿戈,wwp,CJK-E
𬕇,竹勹目,whm,竹勹目,whm,CJK-E
𬕈,竹人龰,wrt,竹人龰,wrt,CJK-E
𬕉,竹又,whb,竹又,whb,CJK-E
𬕊,竹门心,wxg,竹门心,wxg,CJK-E
𬕋,竹氵厶,wik,竹氵厶,wik,CJK-E
𬕌,竹广木,wpf,竹广木,wpf,CJK-E
𬕍,竹氵丿,wiw,竹氵丿,wiw,CJK-E
𬕎,竹王兀,wmy,竹王兀,wmy,CJK-E
𬕏,竹𡗗,wea,竹𡗗,wea,CJK-E
𬕐,竹日二,wjp,竹日二,wjp,CJK-E
𬕑,竹日日,wjj,竹日日,wjj,CJK-E
𬕒,竹尚,wki,竹尚,wki,CJK-E
𬕓,竹夭丿,wzw,竹夭丿,wzw,CJK-E
𬕔,竹月月,whh,竹月月,whh,CJK-E
𬕕,竹片斤,wwn,竹片斤,wwn,CJK-E
𬕖,竹宀龰,wht,竹宀龰,wht,CJK-E
𬕗,竹方斤,win,竹方斤,win,CJK-E
𬕘,竹氵丷,wiq,竹氵丷,wiq,CJK-E
𬕙,竹氵一,wif,竹氵一,wif,CJK-E
𬕚,竹戊女,wpo,竹戊女,wpo,CJK-E
𬕛,竹车古,wmb,竹车古,wmb,CJK-E
𬕜,竹風,wek,竹風,wek,CJK-E
𬕝,竹片一,wwf,竹片一,wwf,CJK-E
𬕞,竹𧘇,wow,竹𧘇,wow,CJK-E
𬕟,竹亠辶,wod,竹亠辶,wod,CJK-E
𬕠,竹氵一,wif,竹氵一,wif,CJK-E
𬕡,竹糹工,wyp,竹糹工,wyp,CJK-E
𬕢,竹木乚,wfe,竹木乚,wfe,CJK-E
𬕣,竹木巾,wfr,竹木巾,wfr,CJK-E
𬕤,竹木艮,wfy,竹木艮,wfy,CJK-E
𬕥,竹亻女,weo,竹亻女,weo,CJK-E
𬕦,竹衤乂,wnc,竹衤乂,wnc,CJK-E
𬕧,竹氵母,wir,竹氵母,wir,CJK-E
𬕨,竹丶月,woh,竹丶月,woh,CJK-E
𬕩,竹扌早,waj,竹扌早,waj,CJK-E
𬕪,竹口戊,wlp,竹口戊,wlp,CJK-E
𬕫,竹由皿,wyc,竹由皿,wyc,CJK-E
𬕬,竹人贝,wrz,竹人贝,wrz,CJK-E
𬕭,竹西一,wzf,竹西一,wzf,CJK-E
𬕮,竹木金,wfs,竹木金,wfs,CJK-E
𬕯,竹扌又,wab,竹扌又,wab,CJK-E
𬕰,竹⺧口,wtl,竹⺧口,wtl,CJK-E
𬕱,竹言丷,wuq,竹言丷,wuq,CJK-E
𬕲,竹宀刂,whx,竹宀刂,whx,CJK-E
𬕳,竹馬丨,wjz,竹馬丨,wjz,CJK-E
𬕴,竹耳丂,wtu,竹耳丂,wtu,CJK-E
𬕵,竹戈一,wpf,竹戈一,wpf,CJK-E
𬕶,竹囗𧘇,wdw,竹囗𧘇,wdw,CJK-E
𬕷,竹人心,wrg,竹人心,wrg,CJK-E
𬕸,竹金二,wsp,竹金二,wsp,CJK-E
𬕹,竹立下,wob,竹立下,wob,CJK-E
𬕺,竹立丨,woz,竹立丨,woz,CJK-E
𬕻,竹耳心,wtg,竹耳心,wtg,CJK-E
𬕼,竹矢亡,wqe,竹矢亡,wqe,CJK-E
𬕽,竹丰禺,wzj,竹丰禺,wzj,CJK-E
𬕾,竹立目,wom,竹立目,wom,CJK-E
𬕿,竹米貝,wkm,竹米貝,wkm,CJK-E
𬖀,竹足巾,wbr,竹足巾,wbr,CJK-E
𬖁,竹丰水,wzv,竹丰水,wzv,CJK-E
𬖂,竹⺧日,wtj,竹⺧日,wtj,CJK-E
𬖃,竹⺧贝,wtz,竹⺧贝,wtz,CJK-E
𬖄,竹立八,wou,竹立八,wou,CJK-E
𬖅,竹立习,woq,竹立习,woq,CJK-E
𬖆,竹立卄,wos,竹立卄,wos,CJK-E
𬖇,竹目隹,wmz,竹目隹,wmz,CJK-E
𬖈,竹罒隹,wcz,竹罒隹,wcz,CJK-E
𬖉,竹立王,wom,竹立壬,woc,CJK-E
𬖊,竹亠丶,woo,竹亠丶,woo,CJK-E
𬖋,米乙,kvi,米乙,kvi,CJK-E
𬖌,米人,krw,米人,krw,CJK-E
𬖍,米八,kus,米八,kus,CJK-E
𬖎,米厶,kkf,米厶,kkf,CJK-E
𬖏,米口,kla,米口,kla,CJK-E
𬖐,米夫,klv,米夫,klv,CJK-E
𬖑,米见,kzp,米见,kzp,CJK-E
𬖒,米亻匕,kei,米亻匕,kei,CJK-E
𬖓,米木一,kff,米木一,kff,CJK-E
𬖔,米木丶,kfo,米木丶,kfo,CJK-E
𬖕,米勹丶,kho,米勹丶,kho,CJK-E
𬖖,米⺈彐,kyx,米⺈彐,kyx,CJK-E
𬖗,米女又,kob,米女又,kob,CJK-E
𬖘,米又,kba,米又,kba,CJK-E
𬖙,米⺁口,knl,米⺁口,knl,CJK-E
𬖚,米九木,kwf,米九木,kwf,CJK-E
𬖛,米亦,krj,米亦,krj,CJK-E
𬖜,米乚マ,keb,米乚マ,keb,CJK-E
𬖝,米日干,kjn,米日干,kjn,CJK-E
𬖞,米日寸,kja,米日寸,kja,CJK-E
𬖟,米门心,kxg,米门心,kxg,CJK-E
𬖠,米女十,kod,米女十,kod,CJK-E
𬖡,米耂日,kgj,米耂日,kgj,CJK-E
𬖢,米囗古,kdb,米囗古,kdb,CJK-E
𬖣,米宀龰,kht,米宀龰,kht,CJK-E
𬖤,米又又,kbb,米又又,kbb,CJK-E
𬖥,米彐巾,kxr,米彐巾,kxr,CJK-E
𬖦,米厂子,kkk,米厂子,kkk,CJK-E
𬖧,米口丅,klb,米口丅,klb,CJK-E
𬖨,米夕口,kul,米夕口,kul,CJK-E
𬖩,米夕丨,kuz,米夕丨,kuz,CJK-E
𬖪,米尸卄,kbs,米尸卄,kbs,CJK-E
𬖫,西米殳,zkq,西米殳,zkq,CJK-E
𬖬,米冂丶,kzo,米冂丶,kzo,CJK-E
𬖭,米卜一,kcf,米卜一,kcf,CJK-E
𬖮,米〢皿,kzc,米〢皿,kzc,CJK-E
𬖯,舟殳米,cqk,舟殳米,cqk,CJK-E
𬖰,米高,koa,米高,koa,CJK-E
𬖱,米羊丑,kui,米羊丑,kui,CJK-E
𬖲,米屮虫,kxm,米屮虫,kxm,CJK-E
𬖳,人丶又,rob,人一又,rfb,CJK-E
𬖴,米示,khg,米示,khg,CJK-E
𬖵,米宀山,khj,米宀山,khj,CJK-E
𬖶,米艹米,ksk,米艹米,ksk,CJK-E
𬖷,米卜日,kcj,米卜日,kcj,CJK-E
𬖸,米竹合,kwr,米竹合,kwr,CJK-E
𬖹,米禾月,kvh,米禾月,kvh,CJK-E
𬖺,米门丷,kxq,米门丷,kxq,CJK-E
𬖻,日合米,jrk,日合米,jrk,CJK-E
𬖼,米且了,kmk,米且了,kmk,CJK-E
𬖽,米氵入,kis,米氵入,kis,CJK-E
𬖾,米皮貝,ktm,米皮貝,ktm,CJK-E
𬖿,米夕口,kul,米夕口,kul,CJK-E
𬗀,米卜貝,kcm,米卜貝,kcm,CJK-E
𬗁,西米骨,zkv,西米骨,zkv,CJK-E
𬗂,米耳耳,ktt,米耳耳,ktt,CJK-E
𬗃,糹亍,yjs,糹亍,yjs,CJK-E
𬗄,糹几丶,yqo,糹几丶,yqo,CJK-E
𬗅,糹乃又,yrb,糹乃又,yrb,CJK-E
𬗆,糹子乚,yke,糹子乚,yke,CJK-E
𬗇,糹戊,ypd,糹戊,ypd,CJK-E
𬗈,糹王丶,ymo,糹王丶,ymo,CJK-E
𬗉,糹卩,yix,糹卩,yix,CJK-E
𬗊,糸丶水,yov,糹丶水,yov,CJK-E
𬗋,止戈糸,tpy,止戈糸,tpy,CJK-E
𬗌,糹虫,ymc,糹虫,ymc,CJK-E
𬗍,口丿糸,lwy,口丿糸,lwy,CJK-E
𬗎,口糸丶,lyo,口糸丶,lyo,CJK-E
𬗏,糹口巾,ylr,糹口巾,ylr,CJK-E
𬗐,亠厶糸,oky,亠厶糸,oky,CJK-E
𬗑,糹亠𧘇,yow,糹亠𧘇,yow,CJK-E
𬗒,糹宀,yhj,糹宀,yhj,CJK-E
𬗓,糹䒑巾,yqr,糹䒑巾,yqr,CJK-E
𬗔,糹文寸,yxa,糹文寸,yxa,CJK-E
𬗕,糹戈卄,yps,糹戈卄,yps,CJK-E
𬗖,糸一䒑,yfq,糸一䒑,yfq,CJK-E
𬗗,糹扌斤,yan,糹扌斤,yan,CJK-E
𬗘,糹木⺀,yfp,糹木⺀,yfp,CJK-E
𬗙,糹口大,ylt,糹口大,ylt,CJK-E
𬗚,糹勹田,yhn,糹勹田,yhn,CJK-E
𬗛,糹丿土,ywg,糹丿土,ywg,CJK-E
𬗜,糹千龷,ycs,糹千龷,ycs,CJK-E
𬗝,糹マ用,ybc,糹マ用,ybc,CJK-E
𬗞,糹刀卩,ydx,糹刀卩,ydx,CJK-E
𬗟,糹丆口,yul,糹丆口,yul,CJK-E
𬗠,糹龶𧘇,ygw,糹龶𧘇,ygw,CJK-E
𬗡,糹日日,yjj,糹日日,yjj,CJK-E
𬗢,糹罒卄,ycs,糹罒卄,ycs,CJK-E
𬗣,糹勹,yhs,糹勹,yhs,CJK-E
𬗤,糹乂月,ych,糹乂月,ych,CJK-E
𬗥,糹忄一,yyf,糹忄一,yyf,CJK-E
𬗦,糹宀且,yhm,糹宀且,yhm,CJK-E
𬗧,丆糸,ruy,丆糸,ruy,CJK-E
𬗨,糹匕貝,yim,糹匕貝,yim,CJK-E
𬗩,糹石斤,yun,糹石斤,yun,CJK-E
𬗪,龶糸マ,gyb,龶糸マ,gyb,CJK-E
𬗫,目乚糸,mey,目乚糸,mey,CJK-E
𬗬,糸白王,ydm,糸白王,ydm,CJK-E
𬗭,糹䒑幺,yqu,糹䒑幺,yqu,CJK-E
𬗮,糹羊大,yut,糹羊大,yut,CJK-E
𬗯,糹工貝,ypm,糹工貝,ypm,CJK-E
𬗰,糹一八,yfu,糹一八,yfu,CJK-E
𬗱,糹田末,yns,糹田末,yns,CJK-E
𬗲,糹亻彡,yes,糹亻彡,yes,CJK-E
𬗳,糹木夊,yfe,糹木夊,yfe,CJK-E
𬗴,糹來夊,yee,糹來夊,yee,CJK-E
𬗵,糹土丶,ygo,糹土丶,ygo,CJK-E
𬗶,冂口糸,zly,冂口糸,zly,CJK-E
𬗷,糹米,yuk,糹米,yuk,CJK-E
𬗸,糹勹糸,yhy,糹勹糸,yhy,CJK-E
𬗹,糹爪彡,yvs,糹爪彡,yvs,CJK-E
𬗺,糹竹由,ywy,糹竹由,ywy,CJK-E
𬗻,糹工皿,ypc,糹工皿,ypc,CJK-E
𬗼,糹木火,yfm,糹木火,yfm,CJK-E
𬗽,糹田寸,yna,糹田寸,yna,CJK-E
𬗾,龶糸又,gyb,龶糸又,gyb,CJK-E
𬗿,糹隹殳,yzq,糹隹殳,yzq,CJK-E
𬘀,糹氵土,yig,糹氵土,yig,CJK-E
𬘁,糹幺丶,yuo,糹幺丶,yuo,CJK-E
𬘂,糹予貝,ycm,糹予貝,ycm,CJK-E
𬘃,糹一糹,yfy,糹一糹,yfy,CJK-E
𬘄,糹糹,ycy,糹糹,ycy,CJK-E
𬘅,糹田大,ynt,糹田大,ynt,CJK-E
𬘆,糹二丨,ypz,糹二丨,ypz,CJK-E
𬘇,糹⺈儿,yyq,糹⺈儿,yyq,CJK-E
𬘈,糸竹亅,ywv,糸竹亅,ywv,CJK-E
𬘉,糹厂土,ykg,糹厂土,ykg,CJK-E
𬘊,糹罒匕,yci,糹罒匕,yci,CJK-E
𬘋,糹斤貝,ynm,糹斤貝,ynm,CJK-E
𬘌,糹火丶,ymo,糹火丶,ymo,CJK-E
𬘍,糹車糹,ycy,糹車糹,ycy,CJK-E
𬘎,糹艹一,ysf,糹艹一,ysf,CJK-E
𬘏,糹火兀,ymy,糹火兀,ymy,CJK-E
𬘐,糹雨又,yzb,糹雨又,yzb,CJK-E
𬘑,糹业田,yyn,糹业田,yyn,CJK-E
𬘒,糹門欠,yrn,糹門欠,yrn,CJK-E
𬘓,纟川,nxc,纟川,nxc,CJK-E
𬘔,纟丅乛,nbv,纟丅乛,nbv,CJK-E
𬘕,纟尤,nbd,纟尤,nbd,CJK-E
𬘖,纟见,nzp,纟见,nzp,CJK-E
𬘗,纟勹厶,nhk,纟勹厶,nhk,CJK-E
𬘘,纟冖儿,nyq,纟冖儿,nyq,CJK-E
𬘙,纟戈乚,npe,纟戈乚,npe,CJK-E
𬘚,纟末,nsm,纟末,nsm,CJK-E
𬘛,纟土厶,ngk,纟土厶,ngk,CJK-E
𬘜,纟日一,njf,纟日一,njf,CJK-E
𬘝,纟人彡,nrs,纟人彡,nrs,CJK-E
𬘞,纟鸟,nnn,纟鸟,nnn,CJK-E
𬘟,纟西,nzu,纟西,nzu,CJK-E
𬘠,纟月,nsh,纟月,nsh,CJK-E
𬘡,纟囗大,ndt,纟囗大,ndt,CJK-E
𬘢,纟小兀,nky,纟小兀,nky,CJK-E
𬘣,纟口巾,nlr,纟口巾,nlr,CJK-E
𬘤,纟口口,nll,纟口口,nll,CJK-E
𬘥,纟人王,nrm,纟入王,nsm,CJK-E
𬘦,纟⺁,nnw,纟⺁,nnw,CJK-E
𬘧,纟文,nxu,纟文,nxu,CJK-E
𬘨,纟士心,ngg,纟士心,ngg,CJK-E
𬘩,纟壬廴,ncy,纟壬廴,ncy,CJK-E
𬘪,纟人,nri,纟人,nri,CJK-E
𬘫,纟宀兀,nhy,纟宀兀,nhy,CJK-E
𬘬,纟龶月,ngh,纟龶月,ngh,CJK-E
𬘭,纟木木,nff,纟木木,nff,CJK-E
𬘮,纟爪见,nvz,纟爪见,nvz,CJK-E
𬘯,纟子,nok,纟子,nok,CJK-E
𬘰,纟而大,not,纟而大,not,CJK-E
𬘱,纟西女,nzo,纟西女,nzo,CJK-E
𬘲,纟大夕,ntu,纟大夕,ntu,CJK-E
𬘳,纟彡贝,nsz,纟彡贝,nsz,CJK-E
𬘴,纟禾火,nvm,纟禾火,nvm,CJK-E
𬘵,纟忄一,nyf,纟忄一,nyf,CJK-E
𬘶,纟丷酉,nqz,纟丷酉,nqz,CJK-E
𬘷,纟羊工,nup,纟羊工,nup,CJK-E
𬘸,纟尸木,nbf,纟尸木,nbf,CJK-E
𬘹,纟十车,ndm,纟十车,ndm,CJK-E
𬘺,纟爪臼,nvh,纟爪臼,nvh,CJK-E
𬘻,纟宀口,nhl,纟宀口,nhl,CJK-E
𬘼,纟屮示,nxg,纟屮示,nxg,CJK-E
𬘽,纟尸辛,nbo,纟尸辛,nbo,CJK-E
𬘾,纟大乂,ntc,纟大乂,ntc,CJK-E
𬘿,纟艹日,nsj,纟艹日,nsj,CJK-E
𬙀,纟竹由,nwy,纟竹由,nwy,CJK-E
𬙁,纟门臼,nxh,纟门臼,nxh,CJK-E
𬙂,纟宀八,nhu,纟宀八,nhu,CJK-E
𬙃,纟夫心,nlg,纟夫心,nlg,CJK-E
𬙄,纟走口,nrl,纟走口,nrl,CJK-E
𬙅,纟艹日,nsj,纟艹日,nsj,CJK-E
𬙆,纟丿田,nwn,纟丿田,nwn,CJK-E
𬙇,纟月灬,nhm,纟月灬,nhm,CJK-E
𬙈,纟米ヰ,nka,纟米ヰ,nka,CJK-E
𬙉,纟亠一,nof,纟亠一,nof,CJK-E
𬙊,纟黑土,nvg,纟黑土,nvg,CJK-E
𬙋,纟𧘇,now,纟𧘇,now,CJK-E
𬙌,缶匕匕,qii,缶匕匕,qii,CJK-E
𬙍,缶二,qpu,缶二,qpu,CJK-E
𬙎,缶卜尸,qcb,缶卜尸,qcb,CJK-E
𬙏,缶小彐,qkx,缶小彐,qkx,CJK-E
𬙐,缶彑水,qrv,缶彑水,qrv,CJK-E
𬙑,缶龷巳,qsa,缶龷巳,qsa,CJK-E
𬙒,缶田,qnk,缶田,qnk,CJK-E
𬙓,缶虍牛,qkt,缶虍牛,qkt,CJK-E
𬙔,缶尚田,qkn,缶尚田,qkn,CJK-E
𬙕,罒丄,cka,罒丄,cka,CJK-E
𬙖,罒下,cbk,罒下,cbk,CJK-E
𬙗,冖儿,yqj,冖儿,yqj,CJK-E
𬙘,罒一,cfj,罒一,cfj,CJK-E
𬙙,罒方,cir,罒方,cir,CJK-E
𬙚,罒世,cgn,罒世,cgn,CJK-E
𬙛,罒大⺀,ctp,罒大二,ctp,CJK-E
𬙜,罒矢,cqj,罒矢,cqj,CJK-E
𬙝,罒匕十,cid,罒匕十,cid,CJK-E
𬙞,罒土匕,cgi,罒土匕,cgi,CJK-E
𬙟,罒匚矢,ckq,罒匚矢,ckq,CJK-E
𬙠,罒匕犬,cix,罒匕犬,cix,CJK-E
𬙡,冂乂其,zcx,冂乂其,zcx,CJK-E
𬙢,罒日,cjs,罒日,cjs,CJK-E
𬙣,罒户戈,cqp,罒户戈,cqp,CJK-E
𬙤,罒扌甫,cam,罒扌甫,cam,CJK-E
𬙥,罒身寸,cqa,罒身寸,cqa,CJK-E
𬙦,罒氵又,cib,罒氵又,cib,CJK-E
𬙧,罒⺈豕,cye,罒⺈豕,cye,CJK-E
𬙨,罒丩又,cxb,罒丩又,cxb,CJK-E
𬙩,罒亠八,cou,罒亠八,cou,CJK-E
𬙪,罒纟𧘇,cnw,罒纟𧘇,cnw,CJK-E
𬙫,罒纟𧘇,cnw,罒纟𧘇,cnw,CJK-E
𬙬,羊卄,usk,羊卄,usk,CJK-E
𬙭,羊乛,uav,羊乛,uav,CJK-E
𬙮,羊牛,utt,羊牛,utt,CJK-E
𬙯,羊宀一,uhf,羊宀一,uhf,CJK-E
𬙰,羊母,uru,羊母,uru,CJK-E
𬙱,羊戊丶,upo,羊戊丶,upo,CJK-E
𬙲,羊干干,unn,羊干干,unn,CJK-E
𬙳,羊口七,ula,羊口七,ula,CJK-E
𬙴,羊大凵,utx,羊大凵,utx,CJK-E
𬙵,羊大人,utr,羊大人,utr,CJK-E
𬙶,羊月月,uhh,羊月月,uhh,CJK-E
𬙷,丬匕羊,qiu,丬匕羊,qiu,CJK-E
